1. 已知向量α=（-3，-2，1），β=（1，-4，-5），则|α×β|等于{{c1::（）}}。[2013年真题]	"0<br>6<br><img height=""19"" id=""图片 1"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/f409f0f6-3545-4175-889a-170ead006ae7.jpg"" width=""42""/><br>14i+16j-10k"	C	"<img height=""75"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/d1a6516b-7516-4e76-a50d-b2ba39658bf7.jpg"" width=""309""/>，所以<img height=""28"" id=""图片 2"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/341ca007-94e8-4b7f-a06d-1daf7d946740.jpg"" width=""336""/>"	
"28. 若直线<img height=""46"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/f3b42d69-7a4a-47ef-a836-227f6be08f45.png"" width=""141""/>与<img height=""46"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/cd70e150-893b-47ef-970c-a08c317ffd11.png"" width=""127""/>相交，则必有{{c1::（）}}。"	"<img height=""19"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/26c443a0-c8cd-48bb-b557-cbc2cea9bdeb.png"" width=""35""/><br><img height=""33"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/0f88cb8d-afe8-45f9-93b0-db74c80ed996.png"" width=""43""/><br><img height=""34"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/420bf5dc-a7cf-4600-8a39-de94877218f2.png"" width=""58""/><br><img height=""34"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/dc7f05d1-46ed-40af-b892-874df9095237.png"" width=""43""/>"	D	"如果两直线相交，则这两条直线的方向向量与这两条直线上两点连线构成的向量应在同一平面上，由此来确定λ。点A（1，-1，1），B（-1，1，0）分别为两条直线上的一点，则<img height=""20"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/8f067dcc-aecb-4f36-988a-6c9d8239a23b.png"" width=""110""/>，两条直线的方向向量分别为s<sub>1</sub>=（1，2，λ），s<sub>2</sub>=（1，1，1），这三个向量应在同一个平面上，即：<img height=""72"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/92f76597-524e-46fd-b162-6464120d6423.jpg"" width=""188""/>，解得：<img height=""36"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/21f27d81-c699-41c7-af22-e5f4e4c2e128.png"" width=""40""/>。"	
"29. 过点P（1，0，1）且与两条直线<img height=""36"" id=""图片 67"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/9c178523-0814-4978-a6cb-24d81ebc3871.jpg"" width=""332""/>都相交的直线的方向向量可取为{{c1::（）}}。"	（-1，1，2）<br>（-1，1，-2）<br>（1，1，-2）<br>（1，1，2）	D	"设过点P（1，0，1）的直线L分别与直线L<sub>1</sub>、L<sub>2</sub>交于点A和点B，由L<sub>1</sub>和L<sub>2</sub>的方程知可设点A的坐标为（λ，λ-1，-1），存在常数μ使点B的坐标为（1+μ，2，3+μ），<img height=""37"" id=""图片 68"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/1b13bdb0-f898-4cd5-bb4f-cef1f40f7b95.jpg"" width=""241""/>由此可求得λ=0，μ=2，即点A为（0，-1，-1），点B为（3，2，5）。从而，直线L的方向向量可取任一平行于<img height=""23"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/05ef9546-5e20-4e17-9c87-eaf6fc40e87c.png"" width=""80""/>的非零向量，化简得（1，1，2）。"	
30. 已知曲面z=4-x<sup>2</sup>-y<sup>2</sup>上点P处的切平面平行于平面2x+2y+z-1=0，则点P的坐标是{{c1::（）}}。	（1，-1，2）<br>（-1，1，2）<br>（1，1，2）<br>（-1，-1，2）	C	"即求曲面S：F（x，y，z）=0，其中F（x，y，z）=z+x<sup>2</sup>+y<sup>2</sup>-4上点P使S在该点处的法向量n与平面π：2x+2y+z-1=0的法向量n<sub>0</sub>=2，2，1平行。<br/>S在P（x，y，z）处的法向量<img height=""40"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/b2d42a7e-dec7-47f9-a1f8-0414432531bb.png"" width=""234""/>。n∥n<sub>0</sub><img height=""19"" id=""图片 71"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/8ffd26cd-8bbc-4656-8851-fbd6a4c6922e.jpg"" width=""29""/>n=λn<sub>0</sub>，λ为常数，即2x=2λ，2y=2λ，1=λ。即x=1，y=1，又点P（x，y，z）∈S<img height=""19"" id=""图片 72"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/282705e8-d999-41b7-beac-3321f50a02c9.jpg"" width=""29""/>z=4-x<sup>2</sup>-y<sup>2</sup>|<sub>（x，y）=（1，1）</sub>=2，求得P（1，1，2）（P不在给定的平面上）。"	
"31. 母线平行于Ox轴且通过曲线<img height=""45"" id=""图片 73"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/9c82a35b-7839-4b35-8224-b05680269423.jpg"" width=""124""/>的柱面方程为{{c1::（）}}。"	3x<sup>2</sup>+2z<sup>2</sup>=16<br>x<sup>2</sup>+2y<sup>2</sup>=16<br>3y<sup>2</sup>-z<sup>2</sup>=16<br>3y<sup>2</sup>-z=16	C	"因柱面的母线平行于x轴，故其准线在yOz平面上，且为曲线在yOz平面上的投影，在方程组<img height=""45"" id=""图片 75"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/90669ad3-7ad5-440b-95d8-8403be6bf147.jpg"" width=""109""/>中消去x得：<img height=""42"" id=""图片 77"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/67922469-8ff5-4423-8c9d-b4ef90125600.jpg"" width=""85""/>，此即为柱面的准线，故柱面的方程为：3y<sup>2</sup>-z<sup>2</sup>=16。"	
"32. 曲线<img height=""63"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/0cca5472-d7c2-45af-86a0-e89eed391a47.jpg"" width=""175""/>在xOy面上的投影柱面方程是{{c1::（）}}。"	"<img height=""25"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/ac923d62-7662-4288-9505-6b5d3beb20e0.jpg"" width=""172""/><br><img height=""23"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/193b1059-d323-4d1a-b6e4-23c814bb3e48.jpg"" width=""157""/><br><img height=""45"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/b7ae15e6-ca2a-483d-a76e-e3d6cc9d8026.jpg"" width=""178""/><br><img height=""47"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/94018d97-dde0-42aa-a97c-1fee5ccc17a3.jpg"" width=""163""/>"	A	"由②得<img height=""32"" id=""图片 82"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/810faa4b-939f-48df-8ade-80fd50178822.jpg"" width=""64""/>，代入①化简得：x<sup>2</sup>+20y<sup>2</sup>-24x-116=0，为L在xOy面上的投影柱面方程。而C项为投影的曲线方程。"	
"33. 方程<img height=""39"" id=""图片 83"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/ffdf6f93-4ca2-4f30-8389-4a925c456c23.jpg"" width=""110""/>是一旋转曲面方程，它的旋转轴是{{c1::（）}}。"	x轴<br>y轴<br>z轴<br>直线x=y=z	C	"由<img height=""43"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/ece2a475-7e2f-41c5-aafe-7523ee5bec5a.png"" width=""88""/>，所以<img height=""41"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/2228fdd8-b031-4f64-a192-82a7ff45dba1.png"" width=""146""/>。故曲面是直线<img height=""42"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/14212f51-ed2a-423c-a7b3-bb852109401f.png"" width=""202""/>绕z轴旋转而成。"	
"34. 螺旋线<img height=""65"" id=""图片 85"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/2a10e1a9-07fd-409c-985f-3d33550658aa.jpg"" width=""108""/>（a，b为正常数）上任一点处的切线{{c1::（）}}。"	与z轴成定角<br>与x轴成定角<br>与yOz平面成定角<br>与zOx平面成定角	A	"设M（x，y，z）为曲线p上任一点，则点M处的切向量为：l=（-asint，acost，b），而z轴的方向向量为k=0，0，1，于是l与k的夹角为：<img height=""42"" id=""图片 86"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/95b56a6c-a400-401c-a2da-d19785db0e8f.jpg"" width=""282""/>故该曲线上任一点处的切线与z轴成定角θ。"	
"1. 若<img height=""38"" id=""图片 87"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/161f345e-df63-4397-a134-91bf3750ec94.jpg"" width=""152""/>则常数k等于{{c1::（）}}。[2014年真题]"	-ln2<br>ln2<br>1<br>2	A	"<img height=""37"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/5ffc4493-8704-45e0-81de-f88be505cf6c.jpg"" width=""336""/>两边同时取自然对数，得：-k=ln2，所以k=-ln2。"	
"2. 若<img height=""46"" id=""图片 89"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/1f48b837-eca3-4b6f-94c5-f1b2b7c3c17d.jpg"" width=""152""/>，则必有{{c1::（）}}。[2013年真题]"	a=1，b=2<br>a=1，b=-2<br>a=-1，b=-1<br>a=1，b=1	C	"因为<img height=""40"" id=""图片 90"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/f6e3432e-da0d-4fa8-a710-541e928f2336.jpg"" width=""120""/>，且分母为零，故<img height=""29"" id=""图片 91"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/1d88cba7-4f04-4b2e-b9e7-5f2a0d3d3b07.jpg"" width=""145""/>，得2+a+b=0，又由洛必达法则，有<img height=""34"" id=""图片 92"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/b56c6ddf-6321-4632-bf63-34abe299cf8e.jpg"" width=""87""/>，故a=-1，b=-1。"	
3. 设α（x）=1-cos x，β（x）=2x<sup>2</sup>，则当x→0时，下列结论中正确的是{{c1::（）}}。[2012年真题]	α（x）与β（x）是等价无穷小<br>α（x）是β（x）的高阶无穷小<br>α（x）是β（x）低阶无穷小<br>α（x）与β（x）是同阶无穷小但不是等价无穷小	D	"因<img height=""39"" id=""图片 93"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/97a21617-6c6d-4f83-8573-f90e3aa34890.jpg"" width=""439""/>故α（x）与β（x）是同阶无穷小但不是等价无穷小。"	
"4. 点x=0是函数<img height=""33"" id=""图片 1"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/dcf20ab3-f875-4967-8c27-6445c2c875fb.png"" width=""79""/>的{{c1::（）}}。[2014年真题]"	可去间断点<br>跳跃间断点<br>连续点<br>第二类间断点	B	"因为<img height=""36"" id=""图片 95"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/66e97c6c-1ad3-4526-9240-4f60408f0665.jpg"" width=""329""/>，所以点x=0是函数y=arctan1x的跳跃间断点。"	
"5. 设<img height=""64"" id=""图片 96"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/bae84356-1227-4d42-92e7-9cd7dd306380.jpg"" width=""231""/>则x=0是f（x）的下面哪一种情况？{{c1::（）}}[2012年真题]"	跳跃间断点<br>可去间断点<br>第二类间断点<br>连续点	D	"<img height=""42"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/b4b1e5d6-97c5-4c5e-8d6a-dfdb40b682af.png"" width=""544""/>，所以<img height=""38"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/4798975a-ab62-4971-b3c5-0d0052e93f4b.png"" width=""230""/>即x=0是f（x） 的连续点。"	
"6. 函数<img height=""44"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/b58dc706-c274-47e6-ab09-e7690e097438.png"" width=""96""/>的可去间断点的个数为{{c1::（）}}。[2011年真题]"	1个<br>2个<br>3个<br>无穷多个	B	"函数分母不为零，分母为零的点有0，±1，±2，±3……；分子为零的点有0，1。当x＝0，1时，<img height=""41"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/b9b4d04a-21c8-414e-86f9-072dc1194675.png"" width=""221""/>而<img height=""39"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/e3543a59-02a1-47a0-a40c-96539759bc8c.png"" width=""111""/>（k=-1，±2，…），故f（x）有两个可去间断点0、1。"	
7. 下列说法中正确的是{{c1::（）}}。[2014年真题]	若f′（x<sub>0</sub>）=0，则f（x<sub>0</sub>）必须是f（x）的极值<br>若f（x<sub>0</sub>）是f（x）的极值，则f（x）在点x0处可导，且f′（x<sub>0</sub>）=0<br>若f（x<sub>0</sub>）在点x<sub>0</sub>处可导，则f′（x<sub>0</sub>）=0是f（x）在x<sub>0</sub>取得极值的必要条件<br>若f（x<sub>0</sub>）在点x<sub>0</sub>处可导，则f′（x<sub>0</sub>）=0是f（x）在x<sub>0</sub>取得极值的充分条件	C	当f（x<sub>0</sub>）在点x<sub>0</sub>处可导时，若f（x）在x<sub>0</sub>处取得极值，则可知f′（x<sub>0</sub>）=0；若f′（x<sub>0</sub>）=0，而f′（x<sub>0</sub>+）·f′（x<sub>0</sub>-）≥0时，则f（x）在x<sub>0</sub>处不能取得极值。因此，若f（x<sub>0</sub>）在点x<sub>0</sub>处可导，则f′（x<sub>0</sub>）=0是f（x）在x<sub>0</sub>取得极值的必要条件。	
"8. 设<img height=""43"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/7496789c-00c8-4d48-a62d-b8b27d407fd6.jpg"" width=""151""/>，则f（x）在点x=1处{{c1::（）}}。[2013年真题]"	不连续<br>连续但左、右导数不存在<br>连续但不可导<br>可导	C	x=1处的左极限为3，右极限为3，f（1）=3，故f（x）在x=1处连续；x=1处的左导数为f-（1）′=6，右导数f+（1）′=4，故f（x）在x=1处左右导数不相等，故不可导。	
9. 下列函数在给定区间上不满足拉格朗日定理条件的是{{c1::（）}}。[2012年真题]	"<img height=""35"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/e5934f9d-6f8c-42e0-8f4b-2381a1958c52.png"" width=""194""/><br><img height=""29"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/fd32b26e-882f-43c9-af54-db19c59e3004.png"" width=""166""/><br><img height=""27"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/7331606f-31e2-4741-9d29-e3a91980eade.png"" width=""150""/><br><img height=""35"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/d8822c77-87ab-430d-adad-1df818beb96d.png"" width=""166""/>"	B	"在拉格朗日中值定理中，函数f(x)应满足：在闭区间[a,，b]上连续，在开区间（a,，b）上可导。<img height=""31"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/0f67a185-06c6-4986-9383-8b6ed45c3a4d.jpg"" width=""165""/>连续。<img height=""48"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/400327ba-2735-4093-b7d6-46ae20e92d1c.png"" width=""281""/>不可导（因为f′（x）在x=0处导数不存在），所以不满足拉格朗日定理的条件。"	
10. 如果f（x）在x<sub>0</sub>可导，g（x）在x<sub>0</sub>不可导，则f（x）g（x）在x<sub>0</sub>{{c1::（）}}。[2011年真题]	可能可导也可能不可导<br>不可导<br>可导<br>连续	A	"举例说明，令<img height=""47"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/f46f3d9f-5885-4ea6-91a6-d95cb21f0d96.png"" width=""157""/>f（x）=0；此时f（x）g（x）在x<sub>0</sub>=0处可导。另<img height=""46"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/ec08f0ef-fb6c-4c99-a7b6-f05e122758af.png"" width=""145""/>f（x）=1；此时f（x）g（x）在x<sub>0</sub>=0处不可导。"	
"11. <img height=""42"" id=""图片 105"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/a2b2b7f0-f25d-403c-915e-1a2a3e14335c.jpg"" width=""55""/>等于{{c1::（）}}。[2014年真题]"	"<img height=""38"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/851e9a82-a040-4f56-ace8-e301d25b1ae7.png"" width=""41""/><br><img height=""41"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/067a1cee-2fca-48db-ba0f-36b3f642bf8c.png"" width=""24""/><br><img height=""42"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/dee8ef21-762c-48b2-8b5f-2efc06375c36.png"" width=""24""/><br><img height=""36"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/101b1635-1146-47ce-b4c3-56f1d4e37815.png"" width=""23""/>"	B	"原式=<img height=""44"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/f5ee604e-47b1-460c-af3e-0372be97bc09.jpg"" width=""200""/>"	
"12. 若<img height=""42"" id=""图片 108"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/ba64aa7b-6b17-444f-b26b-74d88303729c.jpg"" width=""64""/>，则<img height=""37"" id=""图片 109"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/e6d22ca2-a7ba-4e78-becd-e5ad525970ae.jpg"" width=""19""/>等于{{c1::（）}}。[2013年真题]"	-tant<br>tant<br>-sint<br>cott	A	"<img height=""38"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/3181cc11-6736-47f6-a077-0f56da33ea19.png"" width=""225""/>"	
13. 设f（x）有连续的导数，则下列关系式中正确的是{{c1::（）}}。[2013年真题]	∫f（x）dx=f（x）<br>（∫f（x）dx）′=f（x）<br>∫f′（x）dx=f（x）dx<br>（∫f（x）dx）′=f（x）+C	B	∫f（x）dx=F（x）+C，∫f′（x）dx=f（x）+C，（∫f（x）dx）′=f（x）。	
14. 设y=ln（cosx），则微分dy等于{{c1::（）}}。[2012年真题]	"<img height=""38"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/9109bcc4-870e-45e1-bb04-9ff2d24b9657.png"" width=""55""/><br><img height=""19"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/068cda70-ab90-431c-8642-d9d521b207d8.png"" width=""49""/><br><img height=""17"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/cd026e06-7727-49b0-a117-c725b5901f63.png"" width=""67""/><br><img height=""36"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/655b6318-f616-4c1a-a17b-d67152767874.png"" width=""98""/>"	C	"等式两边同时微分，得：<img height=""40"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/2449368b-5962-436b-a40d-421dd56b3367.png"" width=""296""/>"	
15. f（x）的一个原函数为e<sup>-x2</sup>，则f′（x）等于{{c1::（）}}。[2012年真题]	2（-1+2x<sup>2</sup>）e<sup>-x<sup>2</sup></sup><br>-2xe<sup>-x<sup>2</sup></sup><br>2（1+2x<sup>2</sup>）e<sup>-x<sup>2</sup></sup><br>（1-2x<sup>2</sup>）e<sup>-x<sup>2</sup></sup>	A	"<img src=""http://admintk.100xuexi.com/UpLoadImage/2016-08-19/af0f8443-1c58-4a83-b087-019ea2b97c90.png"" title=""1.png""/>是<img src=""http://admintk.100xuexi.com/UpLoadImage/2016-08-19/1dd55483-4322-4bb0-8a79-4dc147236104.png"" title=""2.png""/>的一个原函数，由公式<img src=""http://admintk.100xuexi.com/UpLoadImage/2016-08-19/882e7eba-72dd-4ddb-8e41-0d4b6e4b0347.png"" title=""3.png""/>，两边求导，得：<img src=""http://admintk.100xuexi.com/UpLoadImage/2016-08-19/e734a3de-7937-4cf1-b37d-c2b575c6fb87.png"" title=""4.png""/>。再对<img src=""http://admintk.100xuexi.com/UpLoadImage/2016-08-19/8de56a5d-c3bb-47e8-b1b4-77f6ba825b05.png"" title=""2.png""/>两边求导，得：<img src=""http://admintk.100xuexi.com/UpLoadImage/2016-08-19/788a1a53-68eb-46cb-9095-01d91932703d.png"" title=""6.png""/>。"	
16. 设方程x<sup>2</sup>+y<sup>2</sup>+z<sup>2</sup>=4z确定可微函数z=z（x，y），则全微分dz等于{{c1::（）}}。[2014年真题]	"<img height=""37"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/b529eef4-a532-457f-8731-88a746ebf7ff.png"" width=""118""/><br><img height=""36"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/9a8c94fc-3550-4a3f-9942-2f8c090279a3.png"" width=""116""/><br><img height=""38"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/9030db06-48ae-494b-86bf-cf9e495488d2.png"" width=""108""/><br><img height=""41"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/03dfecf5-3731-48fc-b068-9ca4a5819abd.png"" width=""113""/>"	B	"对等式两边分别同时求导，得：2xdx+2ydy+2zdz=4dz。所以，<img height=""38"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/f6b6a328-f946-4acb-8554-a4e8f4bd37a5.png"" width=""140""/>"	
"17. 设z=e<sup>xe<sup>y</sup>，则<img height=""42"" id=""图片 119"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/61615423-362a-44e5-b643-6686ef9df684.jpg"" width=""25""/>等于{{c1::（）}}。[2014年真题]</sup>"	"<img border=""0"" height=""22"" hspace=""0"" src=""http://admintk.100xuexi.com/UpLoadImage/2016-07-14/9908366e-39fa-4ae3-bce1-583c8eb31afd.jpg"" style=""width:50px;height:22px;float:none;"" title=""1.jpg"" vspace=""0"" width=""50""/><br/><br><img border=""0"" height=""22"" hspace=""0"" src=""http://admintk.100xuexi.com/UpLoadImage/2016-07-14/38444116-0ae9-42ad-91f0-cb096d4443d0.jpg"" style=""width:118px;height:22px;float:none;"" title=""1.jpg"" vspace=""0"" width=""118""/><br/><br>e<sup>xe<sup>y</sup></sup><br>e<sup>xe<sup>y</sup>+y</sup>"	A	"由于<img height=""33"" id=""图片 120"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/a81033ef-c33a-44da-96ea-a3945f072432.jpg"" width=""25""/>=e<sup>xe<sup>y</sup>·<span id=""_baidu_bookmark_start_0"" style=""display:none;line-height:0px;"">?</span></sup><span id=""_baidu_bookmark_start_2"" style=""display:none;line-height:0px;"">?</span>e<sup>y</sup><span id=""_baidu_bookmark_end_3"" style=""display:none;line-height:0px;"">?</span><sup><sup><span id=""_baidu_bookmark_end_1"" style=""display:none;line-height:0px;"">?</span></sup>，所以<img src=""http://admintk.100xuexi.com/UpLoadImage/2016-07-14/a77d724c-3a98-47c4-b6b4-55f0e9ebfa0b.jpg"" title=""1.jpg""/></sup>"	
"18. 设z=z（x，y）是由方程xz-xy+ln（xyz）=0所确定的可微函数，则<img border=""0"" height=""50"" hspace=""0"" src=""http://admintk.100xuexi.com/UpLoadImage/2017-11-21/2cd89d83-2c4f-41b4-8ec4-67ad535a1b23.jpg"" style=""float:none;width:26px;height:50px;"" title=""1.jpg"" vspace=""0"" width=""26""/>等于{{c1::（）}}。[2013年真题]"	"<img border=""0"" height=""60"" hspace=""0"" src=""http://admintk.100xuexi.com/UpLoadImage/2017-11-21/5f84582e-24c8-4577-9bc8-76377aa0ab0b.jpg"" style=""width:73px;height:60px;float:none;"" title=""A.jpg"" vspace=""0"" width=""73""/><br><img border=""0"" height=""60"" hspace=""0"" src=""http://admintk.100xuexi.com/UpLoadImage/2017-11-21/81dbb157-7356-43ee-b693-44e80e833ea1.jpg"" style=""width:77px;height:60px;float:none;"" title=""B.jpg"" vspace=""0"" width=""77""/><br><img border=""0"" height=""60"" hspace=""0"" src=""http://admintk.100xuexi.com/UpLoadImage/2017-11-21/5d4a566b-c4f8-4671-a40d-254d7e5ccc2c.jpg"" style=""width:106px;height:60px;float:none;"" title=""C.jpg"" vspace=""0"" width=""106""/><br><img border=""0"" height=""60"" hspace=""0"" src=""http://admintk.100xuexi.com/UpLoadImage/2017-11-21/883b9e50-2650-4c4b-94bb-37abd7bb7fe3.jpg"" style=""width:94px;height:60px;float:none;"" title=""D.jpg"" vspace=""0"" width=""94""/>"	D	"将<img border=""0"" height=""35"" hspace=""0"" src=""http://admintk.100xuexi.com/UpLoadImage/2017-11-21/afcfd14f-dce6-46a6-bee5-5ceed7b90cfb.jpg"" style=""float:none;width:225px;height:35px;"" title=""答1.jpg"" vspace=""0"" width=""225""/>两边对y求偏导，得<img border=""0"" height=""70"" hspace=""0"" src=""http://admintk.100xuexi.com/UpLoadImage/2017-11-21/58c63ee2-0ef8-4c01-8f9d-32ebf4af582e.jpg"" style=""float:none;width:312px;height:70px;"" title=""答2.jpg"" vspace=""0"" width=""312""/>，整理得：<img border=""0"" height=""60"" hspace=""0"" src=""http://admintk.100xuexi.com/UpLoadImage/2017-11-21/ae689d52-3e5d-4190-88fc-270d0960ca1a.jpg"" style=""width:136px;height:60px;float:none;"" title=""答3.jpg"" vspace=""0"" width=""136""/>。"	
